Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
73200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
73800,00000000-0000-0000-0000-000000000000,5,9800.0,37500
73800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
74400,00000000-0000-0000-0000-000000000000,5,9800.0,37500
74400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
75000,00000000-0000-0000-0000-000000000000,5,9800.0,37500
75000,00000000-0000-0000-0000-000000000001,1,1960.0,31494
75600,00000000-0000-0000-0000-000000000000,4,7840.0,36731
75600,00000000-0000-0000-0000-000000000001,1,1960.0,31493
76200,00000000-0000-0000-0000-000000000000,4,7840.0,36000
76200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
76800,00000000-0000-0000-0000-000000000000,4,7840.0,36000
76800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
77400,00000000-0000-0000-0000-000000000000,4,7840.0,36000
77400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
78000,00000000-0000-0000-0000-000000000000,4,7840.0,36000
78000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
78600,00000000-0000-0000-0000-000000000000,4,7840.0,36000
78600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
79200,00000000-0000-0000-0000-000000000000,4,7840.0,36000
79200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
79800,00000000-0000-0000-0000-000000000000,4,7840.0,36000
79800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
80400,00000000-0000-0000-0000-000000000000,4,7840.0,36000
80400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
81000,00000000-0000-0000-0000-000000000000,3,5880.0,35966
81000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
81600,00000000-0000-0000-0000-000000000000,3,5880.0,34500
81600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
82200,00000000-0000-0000-0000-000000000000,3,5880.0,34500
82200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
82800,00000000-0000-0000-0000-000000000000,3,5880.0,34500
82800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
83400,00000000-0000-0000-0000-000000000000,3,5880.0,34500
83400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
84000,00000000-0000-0000-0000-000000000000,3,5880.0,34500
84000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
84600,00000000-0000-0000-0000-000000000000,3,5880.0,34500
84600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
85200,00000000-0000-0000-0000-000000000000,3,5880.0,34500
85200,00000000-0000-0000-0000-000000000001,0,0.0,31490
85800,00000000-0000-0000-0000-000000000000,3,5880.0,34500
85800,00000000-0000-0000-0000-000000000001,1,1960.0,31524
86400,00000000-0000-0000-0000-000000000000,3,5880.0,34500
86400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
87000,00000000-0000-0000-0000-000000000000,2,3920.0,33792
87000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
87600,00000000-0000-0000-0000-000000000000,2,3920.0,33000
87600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
88200,00000000-0000-0000-0000-000000000000,2,3920.0,33000
88200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
88800,00000000-0000-0000-0000-000000000000,2,3920.0,33000
88800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
89400,00000000-0000-0000-0000-000000000000,2,3920.0,33000
89400,00000000-0000-0000-0000-000000000001,1,1960.0,31497
90000,00000000-0000-0000-0000-000000000000,2,3920.0,33000
90000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
90600,00000000-0000-0000-0000-000000000000,2,3920.0,33000
90600,00000000-0000-0000-0000-000000000001,1,1960.0,31498
91200,00000000-0000-0000-0000-000000000000,2,3920.0,33000
91200,00000000-0000-0000-0000-000000000001,1,1960.0,31498
91800,00000000-0000-0000-0000-000000000000,2,3920.0,33000
91800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
92400,00000000-0000-0000-0000-000000000000,1,1960.0,32298
92400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
93000,00000000-0000-0000-0000-000000000000,1,1960.0,31500
93000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
93600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
93600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
94200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
94200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
94800,00000000-0000-0000-0000-000000000000,1,1960.0,31500
94800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
95400,00000000-0000-0000-0000-000000000000,1,1960.0,31500
95400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
96000,00000000-0000-0000-0000-000000000000,1,1960.0,31500
96000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
96600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
96600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
97200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
97200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
97800,00000000-0000-0000-0000-000000000000,1,1960.0,31500
97800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
98400,00000000-0000-0000-0000-000000000000,1,1960.0,31500
98400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
99000,00000000-0000-0000-0000-000000000000,1,1960.0,31471
99000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
99600,00000000-0000-0000-0000-000000000000,1,1960.0,32060
99600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
100200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
100200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
100800,00000000-0000-0000-0000-000000000000,1,1960.0,31498
100800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
101400,00000000-0000-0000-0000-000000000000,1,1960.0,31497
101400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
102000,00000000-0000-0000-0000-000000000000,1,1960.0,31500
102000,00000000-0000-0000-0000-000000000001,1,1960.0,31498
102600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
102600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
103200,00000000-0000-0000-0000-000000000000,1,1960.0,31498
103200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
103800,00000000-0000-0000-0000-000000000000,1,1960.0,31500
103800,00000000-0000-0000-0000-000000000001,1,1960.0,31496
104400,00000000-0000-0000-0000-000000000000,1,1960.0,31500
104400,00000000-0000-0000-0000-000000000001,1,1960.0,31498
105000,00000000-0000-0000-0000-000000000000,1,1960.0,31495
105000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
105600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
105600,00000000-0000-0000-0000-000000000001,1,1960.0,31529
106200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
106200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
106800,00000000-0000-0000-0000-000000000000,1,1960.0,31498
106800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
107400,00000000-0000-0000-0000-000000000000,1,1960.0,31500
107400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
108000,00000000-0000-0000-0000-000000000000,1,1960.0,31877
108000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
108600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
108600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
109200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
109200,00000000-0000-0000-0000-000000000001,1,1960.0,31497
109800,00000000-0000-0000-0000-000000000000,1,1960.0,31496
109800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
110400,00000000-0000-0000-0000-000000000000,1,1960.0,31492
110400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
111000,00000000-0000-0000-0000-000000000000,1,1960.0,31496
111000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
111600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
111600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
112200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
112200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
112800,00000000-0000-0000-0000-000000000000,1,1960.0,31500
112800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
113400,00000000-0000-0000-0000-000000000000,1,1960.0,31500
113400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
114000,00000000-0000-0000-0000-000000000000,1,1960.0,31500
114000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
114600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
114600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
115200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
115200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
115800,00000000-0000-0000-0000-000000000000,1,1960.0,31500
115800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
116400,00000000-0000-0000-0000-000000000000,1,1960.0,31500
116400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
117000,00000000-0000-0000-0000-000000000000,1,1960.0,31500
117000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
117600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
117600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
118200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
118200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
118800,00000000-0000-0000-0000-000000000000,2,3920.0,31533
118800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
119400,00000000-0000-0000-0000-000000000000,1,1960.0,31510
119400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
120000,00000000-0000-0000-0000-000000000000,2,3920.0,32057
120000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
120600,00000000-0000-0000-0000-000000000000,1,1960.0,32149
120600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
121200,00000000-0000-0000-0000-000000000000,1,1960.0,31495
121200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
121800,00000000-0000-0000-0000-000000000000,1,1960.0,31718
121800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
122400,00000000-0000-0000-0000-000000000000,1,1960.0,31500
122400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
123000,00000000-0000-0000-0000-000000000000,1,1960.0,31819
123000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
123600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
123600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
124200,00000000-0000-0000-0000-000000000000,1,1960.0,31498
124200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
124800,00000000-0000-0000-0000-000000000000,1,1960.0,31500
124800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
125400,00000000-0000-0000-0000-000000000000,1,1960.0,31500
125400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
126000,00000000-0000-0000-0000-000000000000,1,1960.0,31500
126000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
126600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
126600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
127200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
127200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
127800,00000000-0000-0000-0000-000000000000,1,1960.0,31500
127800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
128400,00000000-0000-0000-0000-000000000000,1,1960.0,31497
128400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
129000,00000000-0000-0000-0000-000000000000,1,1960.0,31500
129000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
129600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
129600,00000000-0000-0000-0000-000000000001,1,1960.0,31500
130200,00000000-0000-0000-0000-000000000000,1,1960.0,31500
130200,00000000-0000-0000-0000-000000000001,1,1960.0,31500
130800,00000000-0000-0000-0000-000000000000,1,1960.0,31497
130800,00000000-0000-0000-0000-000000000001,1,1960.0,31500
131400,00000000-0000-0000-0000-000000000000,1,1960.0,31500
131400,00000000-0000-0000-0000-000000000001,1,1960.0,31500
132000,00000000-0000-0000-0000-000000000000,1,1960.0,31500
132000,00000000-0000-0000-0000-000000000001,1,1960.0,31500
132600,00000000-0000-0000-0000-000000000000,1,1960.0,31500
