Timestamp(s),HostId,No# Tasks running,cpuUsage(CPU usage of all CPUs of the host in MHz),energyUsage(Power usage of the host in W)
1480,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1480,00000000-0000-0000-0000-000000000001,64,125440.0,1936
1490,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1490,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1500,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1500,00000000-0000-0000-0000-000000000001,64,125440.0,1988
1510,00000000-0000-0000-0000-000000000000,64,125440.0,2083
1510,00000000-0000-0000-0000-000000000001,64,125440.0,1995
1520,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1520,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1530,00000000-0000-0000-0000-000000000000,56,109760.0,1860
1530,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1540,00000000-0000-0000-0000-000000000000,64,125440.0,2021
1540,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1550,00000000-0000-0000-0000-000000000000,64,125440.0,2079
1550,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1560,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1560,00000000-0000-0000-0000-000000000001,64,125440.0,1987
1570,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1570,00000000-0000-0000-0000-000000000001,64,125440.0,2003
1580,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1580,00000000-0000-0000-0000-000000000001,64,125440.0,2052
1590,00000000-0000-0000-0000-000000000000,64,125440.0,2083
1590,00000000-0000-0000-0000-000000000001,64,125440.0,1936
1600,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1600,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1610,00000000-0000-0000-0000-000000000000,47,92120.0,1933
1610,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1620,00000000-0000-0000-0000-000000000000,62,121520.0,1954
1620,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1630,00000000-0000-0000-0000-000000000000,64,125440.0,2074
1630,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1640,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1640,00000000-0000-0000-0000-000000000001,64,125440.0,2079
1650,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1650,00000000-0000-0000-0000-000000000001,64,125440.0,1906
1660,00000000-0000-0000-0000-000000000000,64,125440.0,2100
1660,00000000-0000-0000-0000-000000000001,64,125440.0,2050
1670,00000000-0000-0000-0000-000000000000,63,123480.0,2083
1670,00000000-0000-0000-0000-000000000001,64,125440.0,1943
1680,00000000-0000-0000-0000-000000000000,64,125440.0,2099
1680,00000000-0000-0000-0000-000000000001,64,125440.0,2025
1690,00000000-0000-0000-0000-000000000000,64,125440.0,2010
1690,00000000-0000-0000-0000-000000000001,64,125440.0,2025
